RUNNO,TRNO,TNAM,WSTA....,SOIL_ID...,PDAT,HDAT,HWAH,PRCM,Zones,Pyear,Pday,Hyear,Hday
58140,3,AAAA0001,AAAA7937,WI_PHCF014,2014302,2015119,0,656,Monze,2014,302,2015,119
58188,1,AAAA0001,AAAA7937,WI_CMYE107,1990302,1991119,1432,642,Monze,1990,302,1991,119
58189,1,AAAA0001,AAAA7937,WI_CMYE107,1991302,1992119,1024,478,Monze,1991,302,1992,119
58190,1,AAAA0001,AAAA7937,WI_CMYE107,1992302,1993119,1007,838,Monze,1992,302,1993,119
58191,1,AAAA0001,AAAA7937,WI_CMYE107,1993302,1994119,1347,607,Monze,1993,302,1994,119
58192,1,AAAA0001,AAAA7937,WI_CMYE107,1994302,1995119,0,428,Monze,1994,302,1995,119
58193,1,AAAA0001,AAAA7937,WI_CMYE107,1995302,1996119,442,722,Monze,1995,302,1996,119
58194,1,AAAA0001,AAAA7937,WI_CMYE107,1996302,1997119,729,1043,Monze,1996,302,1997,119
58195,1,AAAA0001,AAAA7937,WI_CMYE107,1997302,1998119,1009,598,Monze,1997,302,1998,119
58196,1,AAAA0001,AAAA7937,WI_CMYE107,1998302,1999119,1081,845,Monze,1998,302,1999,119
58197,1,AAAA0001,AAAA7937,WI_CMYE107,1999302,2000119,1160,855,Monze,1999,302,2000,119
58198,1,AAAA0001,AAAA7937,WI_CMYE107,2000302,2001119,1147,855,Monze,2000,302,2001,119
58199,1,AAAA0001,AAAA7937,WI_CMYE107,2001302,2002119,603,457,Monze,2001,302,2002,119
58200,1,AAAA0001,AAAA7937,WI_CMYE107,2002302,2003119,1103,653,Monze,2002,302,2003,119
58201,1,AAAA0001,AAAA7937,WI_CMYE107,2003302,2004119,782,856,Monze,2003,302,2004,119
58202,1,AAAA0001,AAAA7937,WI_CMYE107,2004302,2005119,880,637,Monze,2004,302,2005,119
58203,1,AAAA0001,AAAA7937,WI_CMYE107,2005302,2006119,1331,940,Monze,2005,302,2006,119
58204,1,AAAA0001,AAAA7937,WI_CMYE107,2006302,2007119,875,796,Monze,2006,302,2007,119
58205,1,AAAA0001,AAAA7937,WI_CMYE107,2007302,2008119,1183,1031,Monze,2007,302,2008,119
58206,1,AAAA0001,AAAA7937,WI_CMYE107,2008302,2009119,0,678,Monze,2008,302,2009,119
58207,1,AAAA0001,AAAA7937,WI_CMYE107,2009302,2010119,1671,907,Monze,2009,302,2010,119
58208,1,AAAA0001,AAAA7937,WI_CMYE107,2010302,2011119,0,697,Monze,2010,302,2011,119
58209,1,AAAA0001,AAAA7937,WI_CMYE107,2011302,2012119,0,570,Monze,2011,302,2012,119
58210,1,AAAA0001,AAAA7937,WI_CMYE107,2012302,2013119,0,702,Monze,2012,302,2013,119
58211,1,AAAA0001,AAAA7937,WI_CMYE107,2013302,2014119,1388,675,Monze,2013,302,2014,119
58212,1,AAAA0001,AAAA7937,WI_CMYE107,2014302,2015119,0,656,Monze,2014,302,2015,119
58260,3,AAAA0001,AAAA7937,WI_CMYE107,1990302,1991119,1616,642,Monze,1990,302,1991,119
58261,3,AAAA0001,AAAA7937,WI_CMYE107,1991302,1992119,1331,478,Monze,1991,302,1992,119
58262,3,AAAA0001,AAAA7937,WI_CMYE107,1992302,1993119,1583,838,Monze,1992,302,1993,119
58263,3,AAAA0001,AAAA7937,WI_CMYE107,1993302,1994119,1938,607,Monze,1993,302,1994,119
58264,3,AAAA0001,AAAA7937,WI_CMYE107,1994302,1995119,0,428,Monze,1994,302,1995,119
58265,3,AAAA0001,AAAA7937,WI_CMYE107,1995302,1996119,507,722,Monze,1995,302,1996,119
58266,3,AAAA0001,AAAA7937,WI_CMYE107,1996302,1997119,849,1043,Monze,1996,302,1997,119
58267,3,AAAA0001,AAAA7937,WI_CMYE107,1997302,1998119,1170,598,Monze,1997,302,1998,119
58268,3,AAAA0001,AAAA7937,WI_CMYE107,1998302,1999119,1737,845,Monze,1998,302,1999,119
58269,3,AAAA0001,AAAA7937,WI_CMYE107,1999302,2000119,1509,855,Monze,1999,302,2000,119
58270,3,AAAA0001,AAAA7937,WI_CMYE107,2000302,2001119,1726,855,Monze,2000,302,2001,119
58271,3,AAAA0001,AAAA7937,WI_CMYE107,2001302,2002119,936,457,Monze,2001,302,2002,119
58272,3,AAAA0001,AAAA7937,WI_CMYE107,2002302,2003119,1110,653,Monze,2002,302,2003,119
58273,3,AAAA0001,AAAA7937,WI_CMYE107,2003302,2004119,992,856,Monze,2003,302,2004,119
58274,3,AAAA0001,AAAA7937,WI_CMYE107,2004302,2005119,1229,637,Monze,2004,302,2005,119
58275,3,AAAA0001,AAAA7937,WI_CMYE107,2005302,2006119,2156,940,Monze,2005,302,2006,119
58276,3,AAAA0001,AAAA7937,WI_CMYE107,2006302,2007119,1156,796,Monze,2006,302,2007,119
58277,3,AAAA0001,AAAA7937,WI_CMYE107,2007302,2008119,1884,1031,Monze,2007,302,2008,119
58278,3,AAAA0001,AAAA7937,WI_CMYE107,2008302,2009119,0,678,Monze,2008,302,2009,119
58279,3,AAAA0001,AAAA7937,WI_CMYE107,2009302,2010119,2054,907,Monze,2009,302,2010,119
58280,3,AAAA0001,AAAA7937,WI_CMYE107,2010302,2011119,0,697,Monze,2010,302,2011,119
58281,3,AAAA0001,AAAA7937,WI_CMYE107,2011302,2012119,0,570,Monze,2011,302,2012,119
58282,3,AAAA0001,AAAA7937,WI_CMYE107,2012302,2013119,0,702,Monze,2012,302,2013,119
58283,3,AAAA0001,AAAA7937,WI_CMYE107,2013302,2014119,1561,675,Monze,2013,302,2014,119
58284,3,AAAA0001,AAAA7937,WI_CMYE107,2014302,2015119,0,656,Monze,2014,302,2015,119
82092,1,AAAA0001,AAAA7937,WI_FLBD007,1990316,1991119,1337,642,Monze,1990,316,1991,119
82093,1,AAAA0001,AAAA7937,WI_FLBD007,1991316,1992119,1017,478,Monze,1991,316,1992,119
82094,1,AAAA0001,AAAA7937,WI_FLBD007,1992316,1993119,1350,838,Monze,1992,316,1993,119
82095,1,AAAA0001,AAAA7937,WI_FLBD007,1993316,1994119,1292,607,Monze,1993,316,1994,119
82096,1,AAAA0001,AAAA7937,WI_FLBD007,1994316,1995119,958,428,Monze,1994,316,1995,119
82097,1,AAAA0001,AAAA7937,WI_FLBD007,1995316,1996119,1034,722,Monze,1995,316,1996,119
82098,1,AAAA0001,AAAA7937,WI_FLBD007,1996316,1997119,1121,1043,Monze,1996,316,1997,119
82099,1,AAAA0001,AAAA7937,WI_FLBD007,1997316,1998119,1250,598,Monze,1997,316,1998,119
82100,1,AAAA0001,AAAA7937,WI_FLBD007,1998316,1999119,1756,845,Monze,1998,316,1999,119
82101,1,AAAA0001,AAAA7937,WI_FLBD007,1999316,2000119,1586,855,Monze,1999,316,2000,119
82102,1,AAAA0001,AAAA7937,WI_FLBD007,2000316,2001119,1173,855,Monze,2000,316,2001,119
82103,1,AAAA0001,AAAA7937,WI_FLBD007,2001316,2002119,998,457,Monze,2001,316,2002,119
82104,1,AAAA0001,AAAA7937,WI_FLBD007,2002316,2003119,0,653,Monze,2002,316,2003,119
82105,1,AAAA0001,AAAA7937,WI_FLBD007,2003316,2004119,1805,856,Monze,2003,316,2004,119
82106,1,AAAA0001,AAAA7937,WI_FLBD007,2004316,2005119,879,637,Monze,2004,316,2005,119
82107,1,AAAA0001,AAAA7937,WI_FLBD007,2005316,2006119,1216,940,Monze,2005,316,2006,119
82108,1,AAAA0001,AAAA7937,WI_FLBD007,2006316,2007119,1203,796,Monze,2006,316,2007,119
82109,1,AAAA0001,AAAA7937,WI_FLBD007,2007316,2008119,995,1031,Monze,2007,316,2008,119
82110,1,AAAA0001,AAAA7937,WI_FLBD007,2008316,2009119,1575,678,Monze,2008,316,2009,119
82111,1,AAAA0001,AAAA7937,WI_FLBD007,2009316,2010119,1871,907,Monze,2009,316,2010,119
82112,1,AAAA0001,AAAA7937,WI_FLBD007,2010316,2011119,2094,697,Monze,2010,316,2011,119
82113,1,AAAA0001,AAAA7937,WI_FLBD007,2011316,2012119,0,570,Monze,2011,316,2012,119
82114,1,AAAA0001,AAAA7937,WI_FLBD007,2012316,2013119,1301,702,Monze,2012,316,2013,119
82115,1,AAAA0001,AAAA7937,WI_FLBD007,2013316,2014119,1032,675,Monze,2013,316,2014,119
82116,1,AAAA0001,AAAA7937,WI_FLBD007,2014316,2015119,0,656,Monze,2014,316,2015,119
82164,3,AAAA0001,AAAA7937,WI_FLBD007,1990316,1991119,1753,642,Monze,1990,316,1991,119
82165,3,AAAA0001,AAAA7937,WI_FLBD007,1991316,1992119,1620,478,Monze,1991,316,1992,119
82166,3,AAAA0001,AAAA7937,WI_FLBD007,1992316,1993119,2312,838,Monze,1992,316,1993,119
82167,3,AAAA0001,AAAA7937,WI_FLBD007,1993316,1994119,1961,607,Monze,1993,316,1994,119
82168,3,AAAA0001,AAAA7937,WI_FLBD007,1994316,1995119,1417,428,Monze,1994,316,1995,119
82169,3,AAAA0001,AAAA7937,WI_FLBD007,1995316,1996119,1555,722,Monze,1995,316,1996,119
82170,3,AAAA0001,AAAA7937,WI_FLBD007,1996316,1997119,1833,1043,Monze,1996,316,1997,119
82171,3,AAAA0001,AAAA7937,WI_FLBD007,1997316,1998119,1926,598,Monze,1997,316,1998,119
82172,3,AAAA0001,AAAA7937,WI_FLBD007,1998316,1999119,2919,845,Monze,1998,316,1999,119
82173,3,AAAA0001,AAAA7937,WI_FLBD007,1999316,2000119,2543,855,Monze,1999,316,2000,119
82174,3,AAAA0001,AAAA7937,WI_FLBD007,2000316,2001119,1613,855,Monze,2000,316,2001,119
82175,3,AAAA0001,AAAA7937,WI_FLBD007,2001316,2002119,1425,457,Monze,2001,316,2002,119
82176,3,AAAA0001,AAAA7937,WI_FLBD007,2002316,2003119,0,653,Monze,2002,316,2003,119
82177,3,AAAA0001,AAAA7937,WI_FLBD007,2003316,2004119,2343,856,Monze,2003,316,2004,119
82178,3,AAAA0001,AAAA7937,WI_FLBD007,2004316,2005119,1439,637,Monze,2004,316,2005,119
82179,3,AAAA0001,AAAA7937,WI_FLBD007,2005316,2006119,2230,940,Monze,2005,316,2006,119
82180,3,AAAA0001,AAAA7937,WI_FLBD007,2006316,2007119,2199,796,Monze,2006,316,2007,119
82181,3,AAAA0001,AAAA7937,WI_FLBD007,2007316,2008119,1972,1031,Monze,2007,316,2008,119
82182,3,AAAA0001,AAAA7937,WI_FLBD007,2008316,2009119,3344,678,Monze,2008,316,2009,119
82183,3,AAAA0001,AAAA7937,WI_FLBD007,2009316,2010119,3462,907,Monze,2009,316,2010,119
82184,3,AAAA0001,AAAA7937,WI_FLBD007,2010316,2011119,3041,697,Monze,2010,316,2011,119
82185,3,AAAA0001,AAAA7937,WI_FLBD007,2011316,2012119,0,570,Monze,2011,316,2012,119
82186,3,AAAA0001,AAAA7937,WI_FLBD007,2012316,2013119,1522,702,Monze,2012,316,2013,119
82187,3,AAAA0001,AAAA7937,WI_FLBD007,2013316,2014119,1433,675,Monze,2013,316,2014,119
82188,3,AAAA0001,AAAA7937,WI_FLBD007,2014316,2015119,0,656,Monze,2014,316,2015,119
82236,1,AAAA0001,AAAA7937,WI_FRAO009,1990316,1991119,1332,642,Monze,1990,316,1991,119
82237,1,AAAA0001,AAAA7937,WI_FRAO009,1991316,1992119,1929,478,Monze,1991,316,1992,119
82238,1,AAAA0001,AAAA7937,WI_FRAO009,1992316,1993119,2256,838,Monze,1992,316,1993,119
82239,1,AAAA0001,AAAA7937,WI_FRAO009,1993316,1994119,1865,607,Monze,1993,316,1994,119
82240,1,AAAA0001,AAAA7937,WI_FRAO009,1994316,1995119,1566,428,Monze,1994,316,1995,119
82241,1,AAAA0001,AAAA7937,WI_FRAO009,1995316,1996119,1183,722,Monze,1995,316,1996,119
82242,1,AAAA0001,AAAA7937,WI_FRAO009,1996316,1997119,1742,1043,Monze,1996,316,1997,119
82243,1,AAAA0001,AAAA7937,WI_FRAO009,1997316,1998119,1991,598,Monze,1997,316,1998,119
82244,1,AAAA0001,AAAA7937,WI_FRAO009,1998316,1999119,2423,845,Monze,1998,316,1999,119
82245,1,AAAA0001,AAAA7937,WI_FRAO009,1999316,2000119,1885,855,Monze,1999,316,2000,119
82246,1,AAAA0001,AAAA7937,WI_FRAO009,2000316,2001119,1951,855,Monze,2000,316,2001,119
82247,1,AAAA0001,AAAA7937,WI_FRAO009,2001316,2002119,1488,457,Monze,2001,316,2002,119
82248,1,AAAA0001,AAAA7937,WI_FRAO009,2002316,2003119,788,653,Monze,2002,316,2003,119
82249,1,AAAA0001,AAAA7937,WI_FRAO009,2003316,2004119,2659,856,Monze,2003,316,2004,119
82250,1,AAAA0001,AAAA7937,WI_FRAO009,2004316,2005119,1440,637,Monze,2004,316,2005,119
82251,1,AAAA0001,AAAA7937,WI_FRAO009,2005316,2006119,2470,940,Monze,2005,316,2006,119
82252,1,AAAA0001,AAAA7937,WI_FRAO009,2006316,2007119,1970,796,Monze,2006,316,2007,119
82253,1,AAAA0001,AAAA7937,WI_FRAO009,2007316,2008119,2067,1031,Monze,2007,316,2008,119
82254,1,AAAA0001,AAAA7937,WI_FRAO009,2008316,2009119,2431,678,Monze,2008,316,2009,119
82255,1,AAAA0001,AAAA7937,WI_FRAO009,2009316,2010119,1989,907,Monze,2009,316,2010,119
82256,1,AAAA0001,AAAA7937,WI_FRAO009,2010316,2011119,2873,697,Monze,2010,316,2011,119
82257,1,AAAA0001,AAAA7937,WI_FRAO009,2011316,2012119,0,570,Monze,2011,316,2012,119
82258,1,AAAA0001,AAAA7937,WI_FRAO009,2012316,2013119,2949,702,Monze,2012,316,2013,119
82259,1,AAAA0001,AAAA7937,WI_FRAO009,2013316,2014119,2383,675,Monze,2013,316,2014,119
82260,1,AAAA0001,AAAA7937,WI_FRAO009,2014316,2015119,0,656,Monze,2014,316,2015,119
82308,3,AAAA0001,AAAA7937,WI_FRAO009,1990316,1991119,2706,642,Monze,1990,316,1991,119
82309,3,AAAA0001,AAAA7937,WI_FRAO009,1991316,1992119,3997,478,Monze,1991,316,1992,119
82310,3,AAAA0001,AAAA7937,WI_FRAO009,1992316,1993119,4324,838,Monze,1992,316,1993,119
82311,3,AAAA0001,AAAA7937,WI_FRAO009,1993316,1994119,3394,607,Monze,1993,316,1994,119
82312,3,AAAA0001,AAAA7937,WI_FRAO009,1994316,1995119,2518,428,Monze,1994,316,1995,119
82313,3,AAAA0001,AAAA7937,WI_FRAO009,1995316,1996119,1809,722,Monze,1995,316,1996,119
82314,3,AAAA0001,AAAA7937,WI_FRAO009,1996316,1997119,3071,1043,Monze,1996,316,1997,119
82315,3,AAAA0001,AAAA7937,WI_FRAO009,1997316,1998119,3719,598,Monze,1997,316,1998,119
82316,3,AAAA0001,AAAA7937,WI_FRAO009,1998316,1999119,4085,845,Monze,1998,316,1999,119
82317,3,AAAA0001,AAAA7937,WI_FRAO009,1999316,2000119,3483,855,Monze,1999,316,2000,119
82318,3,AAAA0001,AAAA7937,WI_FRAO009,2000316,2001119,3213,855,Monze,2000,316,2001,119
82319,3,AAAA0001,AAAA7937,WI_FRAO009,2001316,2002119,2910,457,Monze,2001,316,2002,119
82320,3,AAAA0001,AAAA7937,WI_FRAO009,2002316,2003119,784,653,Monze,2002,316,2003,119
82321,3,AAAA0001,AAAA7937,WI_FRAO009,2003316,2004119,4038,856,Monze,2003,316,2004,119
82322,3,AAAA0001,AAAA7937,WI_FRAO009,2004316,2005119,2771,637,Monze,2004,316,2005,119
82323,3,AAAA0001,AAAA7937,WI_FRAO009,2005316,2006119,4650,940,Monze,2005,316,2006,119
82324,3,AAAA0001,AAAA7937,WI_FRAO009,2006316,2007119,3853,796,Monze,2006,316,2007,119
82325,3,AAAA0001,AAAA7937,WI_FRAO009,2007316,2008119,4165,1031,Monze,2007,316,2008,119
82326,3,AAAA0001,AAAA7937,WI_FRAO009,2008316,2009119,4663,678,Monze,2008,316,2009,119
82327,3,AAAA0001,AAAA7937,WI_FRAO009,2009316,2010119,3845,907,Monze,2009,316,2010,119
82328,3,AAAA0001,AAAA7937,WI_FRAO009,2010316,2011119,4952,697,Monze,2010,316,2011,119
82329,3,AAAA0001,AAAA7937,WI_FRAO009,2011316,2012119,0,570,Monze,2011,316,2012,119
82330,3,AAAA0001,AAAA7937,WI_FRAO009,2012316,2013119,4546,702,Monze,2012,316,2013,119
82331,3,AAAA0001,AAAA7937,WI_FRAO009,2013316,2014119,3720,675,Monze,2013,316,2014,119
82332,3,AAAA0001,AAAA7937,WI_FRAO009,2014316,2015119,0,656,Monze,2014,316,2015,119
82380,1,AAAA0001,AAAA7937,WI_ACLS021,1990316,1991119,1729,642,Monze,1990,316,1991,119
82381,1,AAAA0001,AAAA7937,WI_ACLS021,1991316,1992119,2332,478,Monze,1991,316,1992,119
82382,1,AAAA0001,AAAA7937,WI_ACLS021,1992316,1993119,2442,838,Monze,1992,316,1993,119
82383,1,AAAA0001,AAAA7937,WI_ACLS021,1993316,1994119,2146,607,Monze,1993,316,1994,119
82384,1,AAAA0001,AAAA7937,WI_ACLS021,1994316,1995119,1875,428,Monze,1994,316,1995,119
82385,1,AAAA0001,AAAA7937,WI_ACLS021,1995316,1996119,1003,722,Monze,1995,316,1996,119
82386,1,AAAA0001,AAAA7937,WI_ACLS021,1996316,1997119,2041,1043,Monze,1996,316,1997,119
82387,1,AAAA0001,AAAA7937,WI_ACLS021,1997316,1998119,2777,598,Monze,1997,316,1998,119
82388,1,AAAA0001,AAAA7937,WI_ACLS021,1998316,1999119,2969,845,Monze,1998,316,1999,119
82389,1,AAAA0001,AAAA7937,WI_ACLS021,1999316,2000119,2209,855,Monze,1999,316,2000,119
82390,1,AAAA0001,AAAA7937,WI_ACLS021,2000316,2001119,2302,855,Monze,2000,316,2001,119
82391,1,AAAA0001,AAAA7937,WI_ACLS021,2001316,2002119,1654,457,Monze,2001,316,2002,119
82392,1,AAAA0001,AAAA7937,WI_ACLS021,2002316,2003119,1423,653,Monze,2002,316,2003,119
82393,1,AAAA0001,AAAA7937,WI_ACLS021,2003316,2004119,2372,856,Monze,2003,316,2004,119
82394,1,AAAA0001,AAAA7937,WI_ACLS021,2004316,2005119,1965,637,Monze,2004,316,2005,119
82395,1,AAAA0001,AAAA7937,WI_ACLS021,2005316,2006119,2550,940,Monze,2005,316,2006,119
82396,1,AAAA0001,AAAA7937,WI_ACLS021,2006316,2007119,2531,796,Monze,2006,316,2007,119
82397,1,AAAA0001,AAAA7937,WI_ACLS021,2007316,2008119,2534,1031,Monze,2007,316,2008,119
82398,1,AAAA0001,AAAA7937,WI_ACLS021,2008316,2009119,2486,678,Monze,2008,316,2009,119
82399,1,AAAA0001,AAAA7937,WI_ACLS021,2009316,2010119,1935,907,Monze,2009,316,2010,119
82400,1,AAAA0001,AAAA7937,WI_ACLS021,2010316,2011119,2034,697,Monze,2010,316,2011,119
82401,1,AAAA0001,AAAA7937,WI_ACLS021,2011316,2012119,0,570,Monze,2011,316,2012,119
82402,1,AAAA0001,AAAA7937,WI_ACLS021,2012316,2013119,3127,702,Monze,2012,316,2013,119
82403,1,AAAA0001,AAAA7937,WI_ACLS021,2013316,2014119,2231,675,Monze,2013,316,2014,119
82404,1,AAAA0001,AAAA7937,WI_ACLS021,2014316,2015119,0,656,Monze,2014,316,2015,119
82452,3,AAAA0001,AAAA7937,WI_ACLS021,1990316,1991119,3414,642,Monze,1990,316,1991,119
82453,3,AAAA0001,AAAA7937,WI_ACLS021,1991316,1992119,4819,478,Monze,1991,316,1992,119
82454,3,AAAA0001,AAAA7937,WI_ACLS021,1992316,1993119,4624,838,Monze,1992,316,1993,119
82455,3,AAAA0001,AAAA7937,WI_ACLS021,1993316,1994119,4398,607,Monze,1993,316,1994,119
82456,3,AAAA0001,AAAA7937,WI_ACLS021,1994316,1995119,3341,428,Monze,1994,316,1995,119
82457,3,AAAA0001,AAAA7937,WI_ACLS021,1995316,1996119,1645,722,Monze,1995,316,1996,119
82458,3,AAAA0001,AAAA7937,WI_ACLS021,1996316,1997119,3539,1043,Monze,1996,316,1997,119
82459,3,AAAA0001,AAAA7937,WI_ACLS021,1997316,1998119,4613,598,Monze,1997,316,1998,119
82460,3,AAAA0001,AAAA7937,WI_ACLS021,1998316,1999119,4736,845,Monze,1998,316,1999,119
82461,3,AAAA0001,AAAA7937,WI_ACLS021,1999316,2000119,4000,855,Monze,1999,316,2000,119
82462,3,AAAA0001,AAAA7937,WI_ACLS021,2000316,2001119,3852,855,Monze,2000,316,2001,119
82463,3,AAAA0001,AAAA7937,WI_ACLS021,2001316,2002119,3116,457,Monze,2001,316,2002,119
82464,3,AAAA0001,AAAA7937,WI_ACLS021,2002316,2003119,2555,653,Monze,2002,316,2003,119
82465,3,AAAA0001,AAAA7937,WI_ACLS021,2003316,2004119,4444,856,Monze,2003,316,2004,119
82466,3,AAAA0001,AAAA7937,WI_ACLS021,2004316,2005119,3780,637,Monze,2004,316,2005,119
82467,3,AAAA0001,AAAA7937,WI_ACLS021,2005316,2006119,4645,940,Monze,2005,316,2006,119
82468,3,AAAA0001,AAAA7937,WI_ACLS021,2006316,2007119,4929,796,Monze,2006,316,2007,119
82469,3,AAAA0001,AAAA7937,WI_ACLS021,2007316,2008119,4760,1031,Monze,2007,316,2008,119
82470,3,AAAA0001,AAAA7937,WI_ACLS021,2008316,2009119,4619,678,Monze,2008,316,2009,119
82471,3,AAAA0001,AAAA7937,WI_ACLS021,2009316,2010119,3595,907,Monze,2009,316,2010,119
82472,3,AAAA0001,AAAA7937,WI_ACLS021,2010316,2011119,3626,697,Monze,2010,316,2011,119
82473,3,AAAA0001,AAAA7937,WI_ACLS021,2011316,2012119,0,570,Monze,2011,316,2012,119
82474,3,AAAA0001,AAAA7937,WI_ACLS021,2012316,2013119,4929,702,Monze,2012,316,2013,119
82475,3,AAAA0001,AAAA7937,WI_ACLS021,2013316,2014119,3128,675,Monze,2013,316,2014,119
82476,3,AAAA0001,AAAA7937,WI_ACLS021,2014316,2015119,0,656,Monze,2014,316,2015,119
82524,1,AAAA0001,AAAA7937,WI_CMZR003,1990316,1991119,1538,642,Monze,1990,316,1991,119
82525,1,AAAA0001,AAAA7937,WI_CMZR003,1991316,1992119,2084,478,Monze,1991,316,1992,119
82526,1,AAAA0001,AAAA7937,WI_CMZR003,1992316,1993119,2103,838,Monze,1992,316,1993,119
82527,1,AAAA0001,AAAA7937,WI_CMZR003,1993316,1994119,1930,607,Monze,1993,316,1994,119
82528,1,AAAA0001,AAAA7937,WI_CMZR003,1994316,1995119,1727,428,Monze,1994,316,1995,119
82529,1,AAAA0001,AAAA7937,WI_CMZR003,1995316,1996119,1132,722,Monze,1995,316,1996,119
82530,1,AAAA0001,AAAA7937,WI_CMZR003,1996316,1997119,1788,1043,Monze,1996,316,1997,119
82531,1,AAAA0001,AAAA7937,WI_CMZR003,1997316,1998119,2373,598,Monze,1997,316,1998,119
82532,1,AAAA0001,AAAA7937,WI_CMZR003,1998316,1999119,2855,845,Monze,1998,316,1999,119
82533,1,AAAA0001,AAAA7937,WI_CMZR003,1999316,2000119,1989,855,Monze,1999,316,2000,119
82534,1,AAAA0001,AAAA7937,WI_CMZR003,2000316,2001119,2051,855,Monze,2000,316,2001,119
82535,1,AAAA0001,AAAA7937,WI_CMZR003,2001316,2002119,1446,457,Monze,2001,316,2002,119
82536,1,AAAA0001,AAAA7937,WI_CMZR003,2002316,2003119,1386,653,Monze,2002,316,2003,119
82537,1,AAAA0001,AAAA7937,WI_CMZR003,2003316,2004119,2131,856,Monze,2003,316,2004,119
82538,1,AAAA0001,AAAA7937,WI_CMZR003,2004316,2005119,1634,637,Monze,2004,316,2005,119
82539,1,AAAA0001,AAAA7937,WI_CMZR003,2005316,2006119,2323,940,Monze,2005,316,2006,119
82540,1,AAAA0001,AAAA7937,WI_CMZR003,2006316,2007119,2154,796,Monze,2006,316,2007,119
82541,1,AAAA0001,AAAA7937,WI_CMZR003,2007316,2008119,2172,1031,Monze,2007,316,2008,119
82542,1,AAAA0001,AAAA7937,WI_CMZR003,2008316,2009119,2296,678,Monze,2008,316,2009,119
82543,1,AAAA0001,AAAA7937,WI_CMZR003,2009316,2010119,1784,907,Monze,2009,316,2010,119
82544,1,AAAA0001,AAAA7937,WI_CMZR003,2010316,2011119,2602,697,Monze,2010,316,2011,119
82545,1,AAAA0001,AAAA7937,WI_CMZR003,2011316,2012119,0,570,Monze,2011,316,2012,119
82546,1,AAAA0001,AAAA7937,WI_CMZR003,2012316,2013119,2993,702,Monze,2012,316,2013,119
82547,1,AAAA0001,AAAA7937,WI_CMZR003,2013316,2014119,2086,675,Monze,2013,316,2014,119
82548,1,AAAA0001,AAAA7937,WI_CMZR003,2014316,2015119,0,656,Monze,2014,316,2015,119
82596,3,AAAA0001,AAAA7937,WI_CMZR003,1990316,1991119,2982,642,Monze,1990,316,1991,119
82597,3,AAAA0001,AAAA7937,WI_CMZR003,1991316,1992119,4273,478,Monze,1991,316,1992,119
82598,3,AAAA0001,AAAA7937,WI_CMZR003,1992316,1993119,4398,838,Monze,1992,316,1993,119
82599,3,AAAA0001,AAAA7937,WI_CMZR003,1993316,1994119,3934,607,Monze,1993,316,1994,119
82600,3,AAAA0001,AAAA7937,WI_CMZR003,1994316,1995119,2947,428,Monze,1994,316,1995,119
82601,3,AAAA0001,AAAA7937,WI_CMZR003,1995316,1996119,1813,722,Monze,1995,316,1996,119
82602,3,AAAA0001,AAAA7937,WI_CMZR003,1996316,1997119,3089,1043,Monze,1996,316,1997,119
82603,3,AAAA0001,AAAA7937,WI_CMZR003,1997316,1998119,4200,598,Monze,1997,316,1998,119
82604,3,AAAA0001,AAAA7937,WI_CMZR003,1998316,1999119,4543,845,Monze,1998,316,1999,119
82605,3,AAAA0001,AAAA7937,WI_CMZR003,1999316,2000119,3699,855,Monze,1999,316,2000,119
82606,3,AAAA0001,AAAA7937,WI_CMZR003,2000316,2001119,3391,855,Monze,2000,316,2001,119
82607,3,AAAA0001,AAAA7937,WI_CMZR003,2001316,2002119,2850,457,Monze,2001,316,2002,119
82608,3,AAAA0001,AAAA7937,WI_CMZR003,2002316,2003119,2353,653,Monze,2002,316,2003,119
82609,3,AAAA0001,AAAA7937,WI_CMZR003,2003316,2004119,3892,856,Monze,2003,316,2004,119
82610,3,AAAA0001,AAAA7937,WI_CMZR003,2004316,2005119,3153,637,Monze,2004,316,2005,119
82611,3,AAAA0001,AAAA7937,WI_CMZR003,2005316,2006119,4390,940,Monze,2005,316,2006,119
82612,3,AAAA0001,AAAA7937,WI_CMZR003,2006316,2007119,4287,796,Monze,2006,316,2007,119
82613,3,AAAA0001,AAAA7937,WI_CMZR003,2007316,2008119,4415,1031,Monze,2007,316,2008,119
82614,3,AAAA0001,AAAA7937,WI_CMZR003,2008316,2009119,4395,678,Monze,2008,316,2009,119
82615,3,AAAA0001,AAAA7937,WI_CMZR003,2009316,2010119,3357,907,Monze,2009,316,2010,119
82616,3,AAAA0001,AAAA7937,WI_CMZR003,2010316,2011119,4700,697,Monze,2010,316,2011,119
82617,3,AAAA0001,AAAA7937,WI_CMZR003,2011316,2012119,0,570,Monze,2011,316,2012,119
82618,3,AAAA0001,AAAA7937,WI_CMZR003,2012316,2013119,4655,702,Monze,2012,316,2013,119
82619,3,AAAA0001,AAAA7937,WI_CMZR003,2013316,2014119,2974,675,Monze,2013,316,2014,119
82620,3,AAAA0001,AAAA7937,WI_CMZR003,2014316,2015119,0,656,Monze,2014,316,2015,119
82668,1,AAAA0001,AAAA7937,WI_VRZM080,1990316,1991119,0,642,Monze,1990,316,1991,119
82669,1,AAAA0001,AAAA7937,WI_VRZM080,1991316,1992119,1377,478,Monze,1991,316,1992,119
